A96,B40,C52,D49,E21,F22,G58,H72,I93,J2
A3,B94,C57,D41,E74,F14,G44,H75,I57,J62
A61,B52,C99,D14,E72,F22,G76,H34,I76,J99
A37,B1,C91,D75,E5,F54,G70,H65,I78,J34
A26,B7,C22,D66,E35,F34,G5,H95,I65,J92
A5,B24,C69,D77,E26,F64,G77,H67,I95,J32
A68,B45,C54,D80,E22,F2,G92,H26,I43,J91
A48,B5,C16,D7,E30,F9,G67,H19,I94,J34
A67,B14,C33,D23,E59,F19,G20,H5,I64,J43
A60,B65,C11,D98,E58,F53,G61,H69,I27,J29
A64,B84,C21,D34,E30,F21,G98,H3,I69,J28
A50,B47,C39,D89,E50,F25,G10,H12,I37,J18
A91,B25,C74,D71,E29,F57,G29,H38,I22,J19
A33,B62,C53,D93,E91,F41,G13,H82,I50,J34
A95,B56,C24,D24,E37,F39,G75,H59,I94,J21
A18,B78,C65,D96,E23,F86,G91,H8,I65,J9
A16,B88,C92,D60,E53,F3,G5,H53,I44,J18
A39,B31,C98,D56,E92,F16,G2,H24,I91,J62
A22,B66,C4,D37,E72,F24,G94,H14,I48,J60
A42,B11,C88,D25,E3,F54,G33,H68,I31,J49
A8,B59,C73,D48,E52,F8,G89,H79,I12,J89
A86,B6,C5,D31,E3,F6,G61,H9,I43,J65
A98,B2,C46,D89,E70,F66,G48,H53,I46,J96
A6,B98,C19,D55,E77,F39,G60,H77,I78,J31
A37,B76,C38,D88,E74,F25,G55,H3,I34,J28
A47,B83,C30,D56,E16,F36,G59,H78,I88,J60
A7,B30,C74,D39,E72,F21,G59,H34,I13,J70
A71,B78,C91,D49,E8,F21,G86,H45,I32,J7
A83,B82,C47,D40,E54,F97,G42,H61,I1,J10
A97,B14,C5,D94,E42,F87,G42,H19,I8,J61
A44,B43,C19,D96,E69,F43,G60,H76,I97,J24
A72,B74,C42,D64,E89,F19,G17,H69,I21,J23
A26,B14,C21,D89,E63,F27,G60,H50,I34,J93
A19,B81,C84,D14,E2,F31,G33,H38,I31,J26
A87,B45,C28,D56,E20,F54,G6,H62,I43,J61
A36,B69,C18,D65,E3,F64,G31,H61,I98,J11
A60,B86,C62,D89,E90,F33,G59,H31,I87,J93
A75,B88,C52,D61,E100,F46,G100,H76,I16,J22
A15,B14,C70,D27,E28,F6,G77,H82,I39,J58
A83,B14,C68,D58,E14,F89,G34,H31,I52,J9
A34,B64,C11,D96,E3,F38,G37,H60,I12,J22
A44,B78,C92,D26,E74,F85,G88,H16,I67,J86
A78,B38,C81,D3,E84,F46,G37,H40,I90,J78
A6,B43,C18,D34,E54,F11,G65,H49,I14,J65
A69,B3,C84,D48,E73,F29,G32,H33,I69,J66
A93,B56,C21,D82,E96,F79,G96,H29,I64,J19
A66,B96,C58,D21,E52,F52,G31,H31,I77,J90
A67,B11,C42,D27,E34,F51,G70,H39,I49,J31
A34,B27,C53,D10,E62,F98,G71,H39,I53,J61
A54,B23,C79,D65,E11,F68,G38,H14,I19,J86
A3,B6,C55,D31,E63,F1,G88,H78,I2,J11
A12,B14,C85,D84,E45,F69,G32,H80,I94,J54
A88,B8,C33,D92,E56,F4,G96,H25,I4,J91
A34,B17,C10,D10,E87,F20,G48,H45,I12,J14
A10,B40,C7,D97,E14,F95,G63,H11,I40,J57
A89,B66,C74,D38,E14,F67,G54,H9,I82,J96
A74,B59,C40,D12,E86,F52,G9,H74,I44,J88
A79,B80,C45,D2,E82,F62,G68,H57,I73,J21
A53,B19,C25,D4,E68,F12,G25,H51,I17,J14
A89,B51,C32,D14,E14,F64,G43,H57,I3,J56
A10,B37,C45,D37,E82,F96,G29,H96,I54,J57
A52,B24,C25,D6,E5,F60,G91,H13,I50,J58
A43,B9,C68,D68,E14,F26,G30,H21,I88,J87
A2,B9,C28,D36,E57,F44,G9,H95,I59,J33
A59,B84,C53,D77,E25,F1,G82,H25,I15,J19
A4,B27,C14,D40,E18,F58,G45,H3,I22,J42
A66,B54,C71,D53,E65,F91,G61,H31,I18,J17
A54,B12,C25,D27,E25,F33,G63,H53,I40,J56
A100,B8,C55,D41,E38,F92,G77,H59,I86,J23
A55,B18,C29,D46,E22,F71,G64,H46,I76,J26
A41,B35,C14,D35,E51,F73,G19,H20,I32,J67
A19,B91,C50,D69,E86,F77,G56,H23,I15,J59
A93,B97,C52,D77,E33,F63,G9,H58,I10,J38
A34,B94,C100,D85,E81,F73,G34,H31,I45,J66
A68,B92,C74,D45,E49,F69,G62,H83,I89,J38
A56,B29,C68,D16,E40,F42,G75,H7,I10,J62
A69,B6,C35,D26,E41,F23,G54,H5,I94,J5
A45,B29,C8,D32,E23,F2,G50,H19,I31,J11
A7,B92,C55,D28,E88,F79,G46,H14,I39,J97
A64,B15,C70,D87,E85,F33,G46,H4,I47,J56
A48,B88,C20,D6,E2,F34,G25,H39,I43,J7
A55,B37,C73,D91,E12,F63,G92,H3,I56,J88
A51,B18,C44,D33,E7,F18,G78,H79,I72,J1
A46,B53,C68,D97,E68,F5,G28,H25,I51,J15
A29,B19,C59,D91,E83,F89,G69,H59,I82,J90
A88,B96,C33,D17,E55,F89,G40,H55,I97,J31
A33,B52,C47,D95,E93,F31,G94,H75,I63,J65
A55,B44,C33,D72,E77,F93,G40,H12,I1,J100
A36,B51,C23,D97,E24,F69,G61,H61,I85,J50
A14,B1,C30,D64,E8,F37,G27,H18,I71,J96
A27,B69,C2,D49,E63,F42,G30,H20,I49,J25
A33,B37,C81,D12,E31,F76,G99,H30,I40,J98
A44,B55,C90,D16,E89,F54,G20,H50,I29,J68
A82,B61,C24,D12,E2,F90,G6,H56,I15,J75
A63,B49,C22,D29,E24,F75,G100,H56,I20,J99
A44,B12,C65,D32,E84,F30,G60,H42,I7,J57
A51,B4,C86,D14,E89,F8,G14,H43,I86,J18
A47,B77,C27,D67,E69,F72,G42,H75,I73,J81
A90,B14,C34,D16,E76,F23,G45,H45,I95,J76
A49,B66,C82,D48,E37,F98,G77,H36,I24,J50
A18,B32,C10,D85,E99,F84,G30,H83,I47,J30
A14,B18,C9,D93,E24,F75,G63,H9,I97,J75
A69,B52,C55,D71,E92,F16,G91,H8,I47,J34
A83,B26,C62,D27,E81,F62,G66,H2,I67,J26
A59,B72,C52,D80,E1,F74,G83,H56,I72,J45
A75,B60,C73,D41,E83,F16,G14,H49,I72,J56
A90,B82,C56,D76,E61,F2,G44,H37,I23,J41
A25,B61,C35,D35,E26,F74,G5,H83,I98,J98
A34,B11,C99,D85,E11,F29,G27,H59,I36,J82
A19,B91,C91,D16,E62,F51,G22,H88,I42,J41
A90,B2,C51,D22,E100,F35,G64,H76,I73,J75
A7,B5,C22,D77,E67,F29,G5,H5,I11,J22
A40,B41,C40,D82,E65,F16,G64,H25,I97,J9
A51,B40,C87,D14,E59,F6,G58,H29,I67,J64
A81,B68,C88,D78,E88,F5,G89,H42,I85,J69
A26,B1,C38,D80,E45,F16,G48,H32,I48,J24
A30,B91,C2,D34,E59,F68,G100,H10,I60,J51
A49,B52,C12,D36,E58,F71,G55,H87,I42,J78
A12,B2,C75,D73,E25,F17,G46,H31,I66,J62
A66,B55,C15,D69,E25,F24,G72,H19,I45,J100
A48,B43,C2,D89,E58,F85,G83,H48,I92,J4
A21,B17,C45,D20,E20,F82,G74,H14,I13,J87
A95,B51,C91,D10,E13,F59,G61,H82,I95,J62
A39,B15,C6,D62,E6,F25,G54,H5,I53,J31
A55,B32,C79,D84,E70,F96,G65,H76,I100,J19
A43,B57,C1,D7,E38,F40,G62,H18,I9,J75
A22,B50,C35,D89,E90,F32,G46,H75,I12,J18
A21,B22,C53,D78,E89,F3,G90,H62,I34,J61
A96,B78,C98,D68,E72,F70,G80,H6,I47,J77
A85,B13,C52,D95,E42,F5,G33,H30,I75,J58
A94,B9,C51,D11,E64,F8,G100,H55,I12,J8
A22,B27,C21,D54,E39,F33,G24,H60,I8,J18
A42,B80,C82,D34,E16,F38,G25,H50,I11,J8
A63,B30,C56,D12,E77,F41,G40,H29,I47,J41
A71,B55,C33,D49,E93,F86,G32,H43,I62,J35
A65,B78,C58,D77,E90,F87,G54,H10,I49,J88
A93,B16,C53,D80,E82,F9,G60,H67,I70,J43
A75,B87,C14,D8,E29,F49,G6,H50,I1,J91
A41,B12,C39,D73,E100,F2,G85,H74,I8,J64
A66,B40,C94,D29,E84,F99,G65,H42,I97,J3
A48,B44,C2,D48,E96,F93,G25,H75,I9,J12
A91,B95,C1,D60,E43,F35,G20,H18,I33,J13
A53,B24,C38,D37,E100,F96,G84,H35,I13,J15
A37,B34,C8,D46,E35,F95,G97,H12,I39,J20
A26,B26,C25,D10,E12,F83,G57,H22,I33,J84
A5,B45,C76,D67,E70,F43,G64,H98,I70,J62
A56,B63,C57,D52,E50,F32,G93,H47,I9,J14
A74,B62,C37,D81,E12,F13,G65,H71,I66,J36
A46,B50,C39,D59,E74,F98,G29,H50,I4,J3
A58,B67,C35,D96,E91,F82,G59,H34,I57,J48
A42,B97,C42,D71,E94,F24,G67,H15,I48,J46
A32,B70,C1,D90,E77,F32,G66,H10,I90,J1
A4,B84,C46,D80,E3,F54,G99,H73,I57,J58
A27,B61,C18,D18,E6,F57,G18,H52,I77,J54
A89,B93,C29,D95,E17,F45,G58,H19,I78,J28
A99,B13,C13,D26,E21,F31,G40,H56,I85,J26
A61,B20,C64,D88,E72,F75,G70,H60,I81,J38
A38,B99,C11,D41,E85,F42,G89,H8,I95,J72
A62,B39,C26,D99,E38,F98,G76,H21,I21,J56
A1,B27,C33,D47,E45,F31,G69,H38,I78,J63
A42,B67,C20,D37,E55,F64,G72,H53,I58,J33
A6,B77,C79,D86,E82,F29,G76,H93,I71,J49
A67,B69,C31,D49,E4,F38,G34,H63,I69,J21
A21,B36,C6,D26,E91,F81,G98,H19,I94,J25
A51,B7,C91,D56,E8,F38,G31,H75,I56,J97
A79,B50,C89,D66,E100,F12,G78,H42,I60,J56
A66,B88,C15,D38,E51,F92,G16,H96,I4,J94
A100,B37,C45,D98,E43,F33,G45,H58,I54,J68
A4,B98,C48,D94,E21,F43,G80,H50,I18,J83
A81,B18,C58,D61,E26,F73,G35,H66,I32,J46
A70,B26,C75,D58,E87,F84,G57,H4,I91,J35
A7,B25,C85,D94,E23,F55,G24,H1,I79,J62
A60,B87,C20,D92,E62,F100,G73,H64,I44,J43
A96,B47,C11,D30,E52,F3,G95,H53,I93,J53
A79,B20,C49,D49,E45,F71,G50,H69,I46,J43
A49,B22,C98,D94,E92,F23,G19,H41,I92,J95
A77,B22,C28,D35,E38,F33,G7,H4,I41,J97
A27,B17,C49,D19,E8,F92,G1,H39,I32,J77
A90,B63,C76,D89,E91,F32,G17,H20,I60,J68
A73,B16,C63,D7,E43,F51,G10,H62,I35,J48
A83,B96,C10,D55,E54,F74,G43,H18,I14,J4
A11,B54,C41,D90,E96,F80,G71,H54,I88,J3
A67,B8,C47,D81,E11,F92,G70,H8,I63,J66
A5,B14,C23,D51,E88,F30,G74,H8,I38,J55
A36,B58,C75,D12,E13,F95,G75,H18,I27,J4
A5,B10,C14,D49,E81,F89,G96,H92,I98,J12
A83,B57,C95,D51,E32,F41,G5,H80,I88,J75
A53,B11,C59,D28,E29,F68,G45,H25,I25,J93
A30,B18,C45,D30,E91,F17,G87,H46,I48,J16
A25,B10,C49,D3,E39,F69,G67,H87,I82,J30
A4,B96,C56,D72,E63,F8,G67,H96,I65,J76
A10,B63,C89,D66,E84,F49,G18,H16,I11,J30
A84,B78,C31,D84,E65,F13,G24,H97,I21,J79
A44,B57,C39,D37,E70,F84,G87,H20,I55,J75
A50,B86,C9,D87,E5,F74,G88,H19,I12,J92
A50,B90,C62,D98,E91,F19,G56,H60,I40,J6
A79,B23,C96,D62,E24,F11,G61,H8,I23,J90
A75,B25,C66,D57,E59,F65,G32,H20,I8,J97
A26,B32,C33,D57,E20,F89,G74,H60,I40,J74
A64,B57,C71,D37,E35,F46,G23,H3,I20,J51
A50,B29,C80,D97,E10,F23,G47,H18,I85,J59
A91,B61,C11,D2,E26,F24,G65,H78,I29,J63
A85,B24,C79,D1,E8,F14,G65,H90,I82,J33
A3,B19,C95,D77,E20,F47,G86,H7,I67,J20
A59,B53,C72,D47,E37,F91,G57,H100,I51,J95
A15,B15,C44,D53,E21,F42,G57,H81,I50,J58
A100,B91,C81,D89,E53,F35,G48,H94,I16,J52
A95,B25,C9,D77,E79,F74,G10,H62,I62,J32
A26,B61,C52,D33,E3,F20,G74,H91,I47,J53
A77,B68,C61,D4,E86,F99,G2,H59,I76,J52
A44,B79,C18,D80,E42,F77,G34,H36,I14,J27
A49,B75,C69,D22,E77,F44,G56,H80,I42,J12
A96,B54,C100,D61,E88,F55,G80,H92,I56,J75
A45,B91,C20,D47,E68,F76,G59,H44,I28,J30
A85,B49,C46,D49,E54,F97,G10,H38,I11,J18
A97,B58,C55,D9,E70,F83,G6,H95,I66,J75
A28,B18,C56,D90,E10,F57,G39,H22,I95,J52
A80,B87,C51,D51,E27,F34,G15,H32,I47,J11
A5,B74,C27,D73,E64,F32,G43,H45,I51,J8
A96,B37,C62,D37,E20,F52,G9,H1,I28,J88
A70,B78,C67,D65,E65,F82,G19,H28,I29,J75
A6,B81,C72,D53,E68,F41,G27,H69,I33,J67
A97,B40,C48,D53,E99,F55,G36,H34,I8,J84
A17,B14,C68,D4,E72,F33,G1,H85,I60,J82
A74,B63,C60,D14,E77,F83,G13,H72,I93,J44
A87,B98,C10,D100,E52,F42,G27,H39,I72,J5
A32,B90,C86,D38,E31,F11,G68,H27,I29,J26
A64,B21,C65,D56,E100,F82,G95,H84,I64,J22
A3,B1,C9,D13,E78,F28,G82,H49,I99,J32
A24,B48,C6,D49,E85,F42,G80,H89,I10,J83
A62,B38,C61,D72,E100,F83,G92,H7,I10,J6
A100,B33,C47,D76,E5,F17,G19,H37,I35,J69
A46,B90,C43,D7,E81,F26,G96,H30,I83,J28
A53,B66,C8,D9,E30,F1,G31,H16,I100,J22
A34,B51,C10,D38,E89,F2,G74,H45,I39,J88
A71,B78,C55,D67,E93,F20,G26,H74,I31,J56
A89,B27,C41,D85,E92,F57,G97,H91,I75,J12
A73,B2,C81,D95,E34,F15,G56,H34,I4,J65
A94,B86,C72,D38,E84,F12,G25,H77,I9,J74
A66,B57,C7,D87,E3,F46,G66,H88,I11,J85
A35,B22,C58,D40,E96,F31,G68,H56,I30,J25
A71,B64,C26,D1,E70,F67,G54,H100,I64,J89
A35,B66,C96,D58,E7,F92,G64,H24,I89,J32
A79,B8,C50,D26,E89,F47,G30,H41,I21,J18
A86,B21,C47,D68,E3,F43,G41,H99,I41,J92
A55,B90,C8,D53,E60,F31,G38,H56,I34,J97
A39,B93,C42,D65,E47,F69,G88,H100,I39,J44
A66,B28,C36,D86,E91,F4,G16,H98,I83,J12
A16,B54,C12,D54,E52,F58,G55,H72,I95,J91
A32,B68,C6,D13,E77,F20,G17,H36,I67,J58
A29,B13,C5,D9,E65,F57,G53,H60,I55,J75
A60,B77,C79,D72,E36,F57,G23,H7,I90,J24
A57,B100,C37,D90,E100,F90,G15,H47,I97,J3
A40,B41,C80,D77,E76,F34,G43,H17,I65,J42
A50,B59,C61,D51,E21,F96,G47,H42,I56,J37
A42,B16,C62,D97,E37,F11,G46,H82,I8,J82
A11,B32,C95,D91,E15,F2,G75,H87,I70,J23
A72,B79,C26,D88,E18,F38,G97,H19,I13,J52
A45,B64,C11,D64,E11,F96,G24,H37,I74,J100
A65,B30,C39,D21,E19,F50,G68,H31,I19,J8
A49,B41,C90,D33,E22,F25,G13,H62,I11,J23
A37,B67,C64,D51,E41,F30,G74,H18,I42,J99
A53,B97,C36,D97,E25,F30,G98,H32,I78,J54
A84,B17,C25,D53,E26,F76,G18,H24,I42,J1
A49,B91,C76,D96,E23,F91,G34,H4,I82,J91
A69,B32,C45,D93,E95,F34,G94,H63,I90,J53
A15,B8,C70,D31,E10,F11,G96,H39,I73,J72
A81,B6,C54,D7,E5,F62,G49,H65,I99,J12
A40,B29,C44,D36,E36,F42,G73,H9,I12,J5
A57,B59,C46,D86,E26,F12,G95,H8,I80,J64
A97,B11,C15,D23,E39,F58,G71,H42,I58,J93
A16,B78,C8,D80,E7,F96,G38,H82,I33,J36
A32,B39,C51,D36,E72,F21,G51,H28,I20,J20
A70,B19,C90,D40,E77,F57,G87,H45,I18,J23
A23,B38,C87,D5,E15,F46,G88,H59,I48,J73
A91,B27,C55,D78,E10,F70,G3,H25,I54,J21
A11,B31,C42,D10,E79,F96,G55,H16,I28,J64
A88,B23,C93,D41,E65,F58,G69,H91,I7,J94
A23,B44,C83,D72,E63,F97,G64,H13,I54,J48
A27,B2,C35,D37,E54,F51,G11,H94,I52,J64
A84,B12,C2,D96,E57,F54,G48,H5,I19,J34
A75,B85,C92,D84,E4,F10,G1,H12,I30,J19
A78,B97,C62,D67,E38,F7,G73,H13,I30,J86
A43,B54,C22,D96,E73,F6,G21,H31,I48,J64
A7,B26,C96,D61,E26,F4,G77,H99,I64,J24
A33,B80,C24,D24,E21,F71,G46,H44,I35,J74
A25,B80,C16,D20,E78,F12,G19,H61,I83,J50
A56,B56,C15,D14,E56,F51,G15,H4,I74,J47
A38,B41,C58,D16,E57,F34,G98,H86,I13,J49
A89,B45,C66,D45,E9,F50,G66,H76,I21,J2
A83,B47,C74,D74,E4,F30,G51,H53,I34,J18
A9,B58,C49,D84,E11,F62,G77,H7,I15,J27
A100,B17,C52,D79,E67,F78,G11,H47,I47,J3
A84,B76,C62,D20,E54,F62,G3,H38,I33,J64
A17,B38,C25,D5,E9,F40,G71,H8,I76,J47
A54,B8,C4,D56,E48,F21,G51,H64,I31,J69
A69,B3,C78,D85,E82,F99,G99,H90,I100,J92
A89,B16,C71,D19,E13,F28,G85,H50,I10,J42
A78,B33,C27,D6,E1,F50,G91,H86,I34,J20
A45,B53,C30,D98,E73,F26,G21,H89,I28,J65
A49,B37,C58,D77,E48,F37,G16,H71,I10,J27
A98,B7,C18,D92,E82,F81,G33,H30,I71,J96
A89,B17,C43,D29,E90,F6,G38,H62,I59,J38
A32,B100,C76,D53,E94,F17,G12,H61,I91,J34
A87,B96,C85,D58,E33,F84,G25,H81,I96,J4
A87,B1,C67,D92,E70,F74,G92,H51,I7,J58
A22,B54,C14,D70,E66,F76,G31,H68,I20,J92
A60,B10,C81,D82,E19,F67,G9,H50,I77,J19
A67,B75,C18,D86,E53,F9,G17,H81,I27,J68
A36,B16,C19,D95,E28,F19,G75,H95,I88,J75
A78,B80,C76,D62,E22,F6,G45,H67,I8,J76
A31,B95,C83,D78,E28,F47,G52,H13,I96,J99
A71,B85,C48,D71,E89,F55,G86,H2,I16,J66
A93,B10,C81,D47,E29,F19,G18,H10,I73,J98
A36,B94,C89,D84,E39,F12,G95,H40,I58,J91
A78,B52,C45,D38,E70,F58,G93,H15,I10,J20
A78,B69,C47,D77,E50,F35,G63,H16,I14,J26
A39,B22,C1,D94,E15,F26,G15,H15,I57,J23
A22,B78,C67,D69,E45,F49,G22,H88,I96,J81
A85,B72,C11,D84,E49,F92,G33,H85,I40,J49
A53,B1,C39,D54,E28,F13,G14,H68,I23,J15
A69,B91,C69,D77,E11,F11,G44,H79,I93,J59
A84,B23,C30,D30,E22,F68,G97,H25,I59,J52
A89,B99,C28,D71,E75,F100,G72,H49,I10,J14
A81,B35,C59,D67,E68,F16,G95,H60,I47,J60
A88,B19,C59,D73,E98,F26,G7,H24,I55,J62
A20,B66,C57,D13,E91,F68,G46,H27,I79,J56
A94,B46,C43,D22,E53,F87,G97,H11,I40,J61
A69,B42,C89,D42,E36,F83,G93,H6,I99,J31
A11,B15,C80,D2,E45,F22,G74,H59,I16,J23
A33,B32,C80,D43,E36,F93,G72,H43,I36,J9
A28,B32,C57,D83,E72,F8,G56,H3,I51,J59
A17,B77,C12,D32,E45,F82,G96,H44,I65,J93
A70,B95,C16,D40,E28,F24,G66,H1,I13,J41
A6,B13,C50,D83,E36,F14,G8,H54,I48,J6
A62,B79,C37,D58,E12,F64,G40,H97,I78,J71
A29,B15,C65,D85,E33,F65,G51,H31,I83,J82
A81,B14,C18,D91,E65,F69,G4,H9,I41,J36
A96,B22,C42,D24,E2,F47,G60,H27,I72,J74
A21,B64,C75,D94,E51,F47,G20,H92,I71,J58
A21,B88,C58,D27,E9,F36,G64,H68,I4,J21
A39,B34,C64,D57,E48,F21,G25,H67,I81,J44
A7,B9,C72,D78,E2,F76,G79,H99,I95,J22
A86,B84,C62,D69,E23,F55,G43,H31,I69,J10
A61,B14,C23,D66,E54,F23,G95,H2,I72,J10
A6,B70,C95,D45,E41,F18,G60,H36,I71,J47
A23,B27,C16,D66,E74,F61,G54,H34,I73,J93
A58,B4,C65,D60,E23,F45,G79,H35,I14,J49
A97,B72,C42,D90,E14,F59,G72,H3,I64,J39
A61,B55,C63,D35,E16,F22,G78,H37,I95,J9
A100,B83,C41,D47,E65,F10,G71,H63,I56,J36
A98,B45,C96,D76,E97,F3,G64,H20,I35,J7
A11,B55,C58,D4,E8,F1,G4,H84,I57,J50
A6,B43,C16,D36,E64,F95,G83,H45,I64,J8
A38,B24,C64,D46,E39,F10,G66,H55,I40,J20
A65,B88,C39,D64,E70,F91,G56,H63,I12,J32
A75,B62,C26,D60,E32,F16,G33,H8,I98,J45
A15,B97,C70,D62,E83,F57,G75,H4,I32,J19
A81,B14,C19,D87,E67,F20,G96,H59,I13,J5
A37,B39,C45,D42,E81,F62,G94,H63,I61,J9
A58,B86,C4,D87,E30,F30,G61,H11,I98,J65
A81,B85,C17,D12,E96,F8,G84,H22,I14,J76
A22,B48,C96,D58,E52,F38,G3,H31,I32,J61
A43,B99,C83,D49,E15,F43,G16,H14,I36,J80
A75,B19,C70,D81,E1,F64,G49,H49,I28,J48
A13,B30,C21,D95,E57,F92,G58,H43,I96,J49
A27,B45,C78,D64,E46,F7,G33,H93,I14,J18
A11,B30,C46,D92,E61,F41,G9,H97,I49,J87
A24,B87,C48,D53,E71,F64,G40,H59,I62,J23
A65,B30,C41,D11,E26,F48,G5,H55,I3,J55
A58,B6,C99,D11,E8,F94,G7,H66,I20,J65
A41,B61,C38,D25,E89,F71,G59,H64,I71,J39
A63,B54,C9,D25,E73,F89,G90,H11,I56,J91
A90,B5,C78,D99,E72,F26,G29,H63,I33,J54
A48,B100,C75,D9,E17,F43,G79,H83,I66,J33
A57,B94,C4,D23,E5,F89,G41,H85,I97,J54
A90,B100,C38,D28,E23,F63,G48,H90,I29,J32
A86,B43,C1,D70,E63,F21,G79,H52,I57,J86
A15,B75,C23,D58,E95,F100,G35,H32,I53,J42
A28,B81,C42,D82,E76,F35,G68,H30,I59,J66
A25,B35,C75,D2,E11,F89,G59,H93,I93,J44
A60,B13,C18,D41,E29,F31,G21,H79,I51,J88
A68,B71,C96,D63,E18,F26,G42,H91,I85,J80
A16,B17,C59,D16,E13,F11,G37,H50,I36,J79
A1,B22,C7,D34,E15,F22,G4,H28,I18,J50
A32,B5,C35,D27,E62,F32,G4,H48,I34,J57
A77,B37,C34,D79,E71,F2,G8,H99,I25,J86
A40,B20,C11,D93,E4,F21,G73,H94,I81,J15
A13,B9,C5,D74,E19,F7,G35,H38,I24,J52
A78,B45,C57,D96,E90,F41,G56,H41,I39,J10
A74,B75,C28,D44,E93,F49,G59,H9,I51,J56
A63,B33,C64,D51,E13,F92,G23,H80,I32,J84
A99,B44,C61,D92,E53,F79,G98,H16,I60,J93
A6,B21,C70,D65,E10,F23,G89,H19,I58,J34
A47,B82,C78,D26,E25,F59,G91,H14,I31,J63
A55,B46,C87,D45,E74,F37,G17,H90,I8,J58
A26,B96,C66,D48,E24,F27,G45,H49,I1,J12
A98,B78,C55,D88,E2,F77,G5,H56,I47,J9
A82,B23,C17,D99,E28,F47,G98,H93,I96,J65
A16,B17,C29,D8,E95,F3,G69,H27,I11,J73
A97,B36,C41,D43,E98,F28,G48,H88,I66,J39
A4,B65,C100,D88,E72,F68,G35,H95,I98,J58
A74,B9,C50,D18,E27,F81,G44,H58,I37,J55
A52,B19,C14,D28,E53,F43,G8,H45,I61,J15
A57,B17,C47,D19,E30,F14,G36,H87,I55,J96
A37,B90,C44,D71,E94,F48,G55,H82,I48,J9
A99,B63,C37,D3,E46,F92,G100,H56,I28,J13
A51,B98,C79,D5,E75,F10,G55,H40,I33,J42
A42,B77,C62,D58,E10,F37,G58,H5,I84,J70
A61,B59,C19,D61,E73,F2,G73,H63,I14,J62
A39,B51,C46,D60,E4,F8,G71,H25,I34,J50
A66,B17,C82,D75,E19,F46,G97,H88,I95,J30
A76,B13,C2,D71,E86,F86,G25,H82,I14,J75
A43,B77,C8,D61,E19,F82,G64,H47,I2,J80
A84,B75,C48,D69,E42,F3,G46,H8,I37,J19
A7,B71,C48,D86,E82,F95,G12,H66,I71,J91
A74,B53,C8,D46,E30,F50,G97,H54,I59,J49
A33,B5,C10,D2,E43,F10,G61,H8,I45,J87
A98,B99,C29,D42,E83,F40,G20,H46,I9,J61
A60,B42,C16,D46,E24,F25,G34,H31,I24,J27
A64,B34,C16,D72,E32,F63,G64,H64,I20,J23
A53,B70,C38,D43,E32,F19,G37,H75,I3,J57
A21,B90,C62,D50,E58,F68,G13,H29,I24,J41
A14,B27,C9,D36,E93,F56,G13,H61,I44,J21
A96,B95,C60,D79,E40,F10,G53,H86,I11,J57
A30,B83,C93,D19,E95,F65,G12,H84,I56,J85
A62,B75,C90,D75,E85,F65,G3,H5,I94,J39
A84,B40,C7,D64,E63,F33,G21,H30,I27,J87
A100,B73,C70,D8,E98,F62,G14,H64,I19,J27
A59,B39,C1,D84,E37,F31,G65,H75,I65,J49
A58,B100,C2,D78,E41,F62,G55,H24,I78,J85
A73,B46,C44,D8,E6,F40,G18,H12,I12,J75
A23,B50,C97,D89,E11,F53,G82,H88,I71,J96
A5,B80,C99,D92,E62,F31,G71,H60,I99,J41
A56,B94,C25,D81,E56,F39,G90,H31,I43,J88
A37,B7,C1,D9,E33,F25,G87,H57,I76,J74
A7,B62,C19,D98,E15,F15,G83,H23,I10,J6
A67,B13,C1,D44,E55,F46,G23,H71,I75,J48
A4,B73,C56,D54,E14,F43,G47,H7,I30,J1
A28,B16,C27,D30,E6,F31,G42,H34,I7,J26
A51,B45,C21,D93,E71,F55,G1,H27,I70,J95
A9,B93,C19,D7,E99,F67,G90,H24,I68,J93
A69,B34,C70,D18,E52,F24,G58,H51,I1,J66
A26,B98,C49,D56,E1,F50,G55,H32,I11,J53
A26,B4,C17,D88,E30,F68,G20,H13,I10,J10
A57,B79,C38,D89,E94,F41,G91,H12,I44,J46
A54,B69,C63,D72,E22,F73,G51,H13,I33,J14
A96,B42,C49,D1,E22,F79,G14,H10,I15,J7
A34,B57,C43,D96,E82,F11,G20,H59,I87,J35
A47,B33,C70,D71,E1,F47,G66,H86,I94,J13
A35,B86,C95,D95,E92,F88,G51,H62,I28,J19
A37,B45,C72,D48,E44,F86,G79,H32,I7,J1
A68,B56,C17,D69,E32,F21,G45,H36,I20,J50
A54,B12,C67,D1,E93,F67,G56,H73,I92,J44
A83,B44,C55,D23,E17,F28,G86,H35,I8,J30
A64,B70,C26,D37,E2,F6,G49,H62,I38,J3
A16,B44,C42,D14,E83,F53,G19,H25,I10,J67
A50,B65,C74,D96,E2,F78,G23,H95,I63,J54
A68,B25,C39,D74,E8,F20,G50,H63,I17,J69
A92,B85,C25,D49,E53,F27,G42,H6,I25,J99
A97,B84,C11,D95,E28,F13,G37,H60,I94,J12
A81,B78,C78,D5,E9,F54,G44,H86,I81,J71
A87,B71,C28,D19,E1,F19,G90,H15,I4,J54
A38,B85,C17,D42,E42,F18,G92,H10,I54,J84
A23,B58,C23,D76,E63,F90,G10,H83,I8,J100
A32,B90,C97,D57,E15,F97,G59,H54,I20,J51
